14:34:02, ACTIVE, 0.1293, 0.6422, 0.0036
14:34:02, ACTIVE, 0.1210, 0.6471, 0.0030
14:34:02, ACTIVE, 0.1127, 0.6526, 0.0026
14:34:02, ACTIVE, 0.1047, 0.6577, 0.0022
14:34:02, ACTIVE, 0.0969, 0.6628, 0.0022
14:34:02, ACTIVE, 0.0893, 0.6679, 0.0018
14:34:02, ACTIVE, 0.0820, 0.6728, 0.0024
14:34:02, ACTIVE, 0.0752, 0.6778, 0.0027
14:34:03, ACTIVE, 0.0686, 0.6826, 0.0022
14:34:03, ACTIVE, 0.0623, 0.6873, 0.0013
14:34:03, ACTIVE, 0.0565, 0.6917, 0.0028
14:34:03, ACTIVE, 0.0512, 0.6954, 0.0023
14:34:03, ACTIVE, 0.0463, 0.6989, 0.0023
14:34:03, ACTIVE, 0.0421, 0.7017, 0.0023
14:34:03, ACTIVE, 0.0384, 0.7040, 0.0021
14:34:03, ACTIVE, 0.0356, 0.7057, 0.0016
14:34:03, ACTIVE, 0.0338, 0.7069, 0.0016
14:34:03, ACTIVE, 0.0325, 0.7077, 0.0016
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0012
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0014
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0021
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0026
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0004
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0015
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0009
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0006
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0012
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0035
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0031
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0031
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0020
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0011
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0017
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0026
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0021
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0024
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0028
14:34:03, ACTIVE, 0.0320, 0.7080, 0.0026
14:34:04, ACTIVE, 0.0320, 0.7080, 0.0022
14:34:04, ACTIVE, 0.0320, 0.7080, 0.0013
14:34:04, ACTIVE, 0.0320, 0.7080, 0.0024
14:34:04, ACTIVE, 0.0321, 0.7075, 0.0003
14:34:04, ACTIVE, 0.0325, 0.7060, 0.0003
14:34:04, ACTIVE, 0.0336, 0.7029, 0.0024
14:34:04, ACTIVE, 0.0352, 0.6995, 0.0018
14:34:04, ACTIVE, 0.0376, 0.6947, 0.0006
14:34:04, ACTIVE, 0.0407, 0.6887, 0.0003
14:34:04, ACTIVE, 0.0443, 0.6824, 0.0005
14:34:04, ACTIVE, 0.0482, 0.6756, 0.0018
14:34:04, ACTIVE, 0.0525, 0.6685, 0.0017
14:34:04, ACTIVE, 0.0573, 0.6610, 0.0003
14:34:04, ACTIVE, 0.0625, 0.6529, 0.0009
14:34:04, ACTIVE, 0.0679, 0.6449, 0.0021
14:34:04, ACTIVE, 0.0736, 0.6369, 0.0007
14:34:04, ACTIVE, 0.0791, 0.6292, 0.0004
14:34:04, ACTIVE, 0.0846, 0.6216, 0.0005
14:34:04, ACTIVE, 0.0902, 0.6141, 0.0001
14:34:04, ACTIVE, 0.0957, 0.6064, 0.0013
14:34:04, ACTIVE, 0.1013, 0.5987, 0.0008
14:34:04, ACTIVE, 0.1069, 0.5909, 0.0007
14:34:04, ACTIVE, 0.1125, 0.5831, 0.0016
14:34:04, ACTIVE, 0.1181, 0.5753, 0.0013
14:34:04, ACTIVE, 0.1237, 0.5676, 0.0011
14:34:04, ACTIVE, 0.1293, 0.5597, 0.0021
14:34:04, ACTIVE, 0.1347, 0.5521, 0.0008
14:34:04, ACTIVE, 0.1401, 0.5446, 0.0004
14:34:04, ACTIVE, 0.1454, 0.5375, 0.0011
14:34:04, ACTIVE, 0.1506, 0.5307, 0.0007
14:34:05, ACTIVE, 0.1556, 0.5242, 0.0012
14:34:05, ACTIVE, 0.1604, 0.5181, 0.0018
14:34:05, ACTIVE, 0.1648, 0.5125, 0.0019
14:34:05, ACTIVE, 0.1689, 0.5077, 0.0006
14:34:05, ACTIVE, 0.1726, 0.5033, 0.0011
14:34:05, ACTIVE, 0.1757, 0.4996, 0.0013
14:34:05, ACTIVE, 0.1783, 0.4966, 0.0015
14:34:05, ACTIVE, 0.1801, 0.4947, 0.0023
14:34:05, ACTIVE, 0.1813, 0.4936, 0.0029
14:34:05, ACTIVE, 0.1820, 0.4930, 0.0019
14:34:05, ACTIVE, 0.1825, 0.4925, 0.0035
14:34:05, ACTIVE, 0.1829, 0.4921, 0.0017
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0020
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0016
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0016
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0010
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0024
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0018
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0033
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0023
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0028
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0030
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0029
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0022
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0044
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0034
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0018
14:34:05, ACTIVE, 0.1832, 0.4918, 0.0018
14:34:05, ACTIVE, 0.1832, 0.4917, 0.0029
14:34:05, ACTIVE, 0.1830, 0.4909, 0.0032
14:34:06, ACTIVE, 0.1826, 0.4893, 0.0021
14:34:06, ACTIVE, 0.1820, 0.4868, 0.0039
14:34:06, ACTIVE, 0.1812, 0.4835, 0.0040
14:34:06, ACTIVE, 0.1802, 0.4790, 0.0031
14:34:06, ACTIVE, 0.1790, 0.4739, 0.0027
14:34:06, ACTIVE, 0.1775, 0.4684, 0.0025
14:34:06, ACTIVE, 0.1757, 0.4626, 0.0026
14:34:06, ACTIVE, 0.1738, 0.4564, 0.0013
14:34:06, ACTIVE, 0.1719, 0.4498, 0.0031
14:34:06, ACTIVE, 0.1700, 0.4429, 0.0028
14:34:06, ACTIVE, 0.1679, 0.4361, 0.0022
14:34:06, ACTIVE, 0.1657, 0.4294, 0.0027
14:34:06, ACTIVE, 0.1636, 0.4225, 0.0030
14:34:06, ACTIVE, 0.1615, 0.4158, 0.0029
14:34:06, ACTIVE, 0.1595, 0.4089, 0.0028
14:34:06, ACTIVE, 0.1575, 0.4021, 0.0028
14:34:06, ACTIVE, 0.1556, 0.3952, 0.0026
14:34:06, ACTIVE, 0.1536, 0.3883, 0.0024
14:34:06, ACTIVE, 0.1517, 0.3814, 0.0030
14:34:06, ACTIVE, 0.1497, 0.3746, 0.0029
14:34:06, ACTIVE, 0.1478, 0.3679, 0.0034
14:34:06, ACTIVE, 0.1458, 0.3612, 0.0031
14:34:06, ACTIVE, 0.1437, 0.3549, 0.0025
14:34:06, ACTIVE, 0.1417, 0.3485, 0.0017
14:34:06, ACTIVE, 0.1397, 0.3423, 0.0027
14:34:06, ACTIVE, 0.1377, 0.3359, 0.0029
14:34:06, ACTIVE, 0.1357, 0.3294, 0.0033
14:34:06, ACTIVE, 0.1339, 0.3227, 0.0028
14:34:06, ACTIVE, 0.1321, 0.3160, 0.0025
14:34:06, ACTIVE, 0.1303, 0.3093, 0.0028
14:34:07, ACTIVE, 0.1286, 0.3026, 0.0025
14:34:07, ACTIVE, 0.1272, 0.2961, 0.0024
14:34:07, ACTIVE, 0.1259, 0.2896, 0.0026
14:34:07, ACTIVE, 0.1247, 0.2830, 0.0035
14:34:07, ACTIVE, 0.1237, 0.2766, 0.0023
14:34:07, ACTIVE, 0.1228, 0.2703, 0.0028
14:34:07, ACTIVE, 0.1220, 0.2647, 0.0026
14:34:07, ACTIVE, 0.1214, 0.2600, 0.0033
14:34:07, ACTIVE, 0.1211, 0.2565, 0.0018
14:34:07, ACTIVE, 0.1210, 0.2548, 0.0024
14:34:07, ACTIVE, 0.1210, 0.2548, 0.0026
14:34:07, ACTIVE, 0.1210, 0.2548, 0.0026
14:34:07, ACTIVE, 0.1210, 0.2548, 0.0021
14:34:07, ACTIVE, 0.1210, 0.2548, 0.0024
14:34:07, ACTIVE, 0.1210, 0.2548, 0.0013
14:34:07, ACTIVE, 0.1214, 0.2549, 0.0028
14:34:07, ACTIVE, 0.1226, 0.2554, 0.0020
14:34:07, ACTIVE, 0.1245, 0.2560, 0.0017
14:34:07, ACTIVE, 0.1269, 0.2569, 0.0015
14:34:07, ACTIVE, 0.1299, 0.2580, 0.0013
14:34:07, ACTIVE, 0.1333, 0.2594, 0.0018
14:34:07, ACTIVE, 0.1372, 0.2608, 0.0021
14:34:07, ACTIVE, 0.1416, 0.2624, 0.0035
14:34:07, ACTIVE, 0.1465, 0.2645, 0.0012
14:34:07, ACTIVE, 0.1519, 0.2670, 0.0017
14:34:07, ACTIVE, 0.1577, 0.2698, 0.0011
14:34:07, ACTIVE, 0.1640, 0.2732, 0.0006
14:34:07, ACTIVE, 0.1705, 0.2766, 0.0012
14:34:07, ACTIVE, 0.1772, 0.2803, 0.0009
14:34:07, ACTIVE, 0.1842, 0.2843, 0.0020
14:34:08, ACTIVE, 0.1916, 0.2886, 0.0007
14:34:08, ACTIVE, 0.1991, 0.2928, 0.0002
14:34:08, ACTIVE, 0.2067, 0.2971, 0.0015
14:34:08, ACTIVE, 0.2143, 0.3016, 0.0020
14:34:08, ACTIVE, 0.2220, 0.3061, 0.0007
14:34:08, ACTIVE, 0.2295, 0.3107, 0.0017
14:34:08, ACTIVE, 0.2370, 0.3156, 0.0023
14:34:08, ACTIVE, 0.2446, 0.3208, 0.0035
14:34:08, ACTIVE, 0.2522, 0.3259, 0.0017
14:34:08, ACTIVE, 0.2598, 0.3314, 0.0019
14:34:08, ACTIVE, 0.2674, 0.3371, 0.0009
14:34:08, ACTIVE, 0.2750, 0.3429, 0.0028
14:34:08, ACTIVE, 0.2826, 0.3487, 0.0000
14:34:08, ACTIVE, 0.2902, 0.3548, 0.0010
14:34:08, ACTIVE, 0.2979, 0.3611, 0.0016
14:34:08, ACTIVE, 0.3055, 0.3679, 0.0024
14:34:08, ACTIVE, 0.3132, 0.3746, 0.0006
14:34:08, ACTIVE, 0.3208, 0.3815, 0.0027
14:34:08, ACTIVE, 0.3283, 0.3885, 0.0016
14:34:08, ACTIVE, 0.3355, 0.3957, 0.0032
14:34:08, ACTIVE, 0.3424, 0.4032, 0.0011
14:34:08, ACTIVE, 0.3490, 0.4112, 0.0039
14:34:08, ACTIVE, 0.3554, 0.4201, 0.0009
14:34:08, ACTIVE, 0.3614, 0.4296, 0.0013
14:34:08, ACTIVE, 0.3669, 0.4403, 0.0018
14:34:08, ACTIVE, 0.3719, 0.4524, 0.0005
14:34:08, ACTIVE, 0.3768, 0.4649, 0.0005
14:34:08, ACTIVE, 0.3813, 0.4780, 0.0011
14:34:08, ACTIVE, 0.3853, 0.4915, 0.0012
14:34:08, ACTIVE, 0.3888, 0.5056, 0.0015
14:34:09, ACTIVE, 0.3919, 0.5200, 0.0016
14:34:09, ACTIVE, 0.3946, 0.5344, 0.0017
14:34:09, ACTIVE, 0.3968, 0.5488, 0.0017
14:34:09, ACTIVE, 0.3985, 0.5632, 0.0014
14:34:09, ACTIVE, 0.3996, 0.5776, 0.0011
14:34:09, ACTIVE, 0.4003, 0.5922, 0.0015
14:34:09, ACTIVE, 0.4004, 0.6067, 0.0017
14:34:09, ACTIVE, 0.4000, 0.6212, 0.0010
14:34:09, ACTIVE, 0.3989, 0.6353, 0.0010
14:34:09, ACTIVE, 0.3974, 0.6495, 0.0022
14:34:09, ACTIVE, 0.3957, 0.6634, 0.0018
14:34:09, ACTIVE, 0.3936, 0.6772, 0.0015
14:34:09, ACTIVE, 0.3911, 0.6908, 0.0016
14:34:09, ACTIVE, 0.3885, 0.7038, 0.0026
14:34:09, ACTIVE, 0.3858, 0.7161, 0.0025
14:34:09, ACTIVE, 0.3830, 0.7270, 0.0014
14:34:09, ACTIVE, 0.3804, 0.7366, 0.0018
14:34:09, ACTIVE, 0.3780, 0.7446, 0.0027
14:34:09, ACTIVE, 0.3757, 0.7511, 0.0021
14:34:09, ACTIVE, 0.3737, 0.7555, 0.0040
14:34:09, ACTIVE, 0.3721, 0.7586, 0.0037
14:34:09, ACTIVE, 0.3711, 0.7600, 0.0026
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0030
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0024
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0026
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0029
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0029
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0025
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0014
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0018
14:34:09, ACTIVE, 0.3707, 0.7604, 0.0028
14:34:10, ACTIVE, 0.3707, 0.7604, 0.0028
14:34:10, ACTIVE, 0.3707, 0.7604, 0.0023
14:34:10, ACTIVE, 0.3707, 0.7604, 0.0020
14:34:10, ACTIVE, 0.3707, 0.7604, 0.0009
14:34:10, ACTIVE, 0.3707, 0.7603, 0.0021
14:34:10, ACTIVE, 0.3707, 0.7603, 0.0012
14:34:10, ACTIVE, 0.3707, 0.7603, 0.0006
14:34:10, ACTIVE, 0.3707, 0.7599, 0.0011
14:34:10, ACTIVE, 0.3707, 0.7594, 0.0011
14:34:10, ACTIVE, 0.3709, 0.7583, 0.0004
14:34:10, ACTIVE, 0.3713, 0.7567, 0.0003
14:34:10, ACTIVE, 0.3719, 0.7545, 0.0027
14:34:10, ACTIVE, 0.3728, 0.7520, 0.0021
14:34:10, ACTIVE, 0.3740, 0.7485, 0.0009
14:34:10, ACTIVE, 0.3757, 0.7445, 0.0002
14:34:10, ACTIVE, 0.3780, 0.7400, 0.0006
14:34:10, ACTIVE, 0.3806, 0.7349, 0.0009
14:34:10, ACTIVE, 0.3836, 0.7295, 0.0012
14:34:10, ACTIVE, 0.3873, 0.7233, 0.0010
14:34:10, ACTIVE, 0.3913, 0.7166, 0.0014
14:34:10, ACTIVE, 0.3955, 0.7099, 0.0024
14:34:10, ACTIVE, 0.3997, 0.7032, 0.0007
14:34:10, ACTIVE, 0.4042, 0.6966, 0.0008
14:34:10, ACTIVE, 0.4088, 0.6899, 0.0012
14:34:10, ACTIVE, 0.4134, 0.6833, 0.0005
14:34:10, ACTIVE, 0.4179, 0.6767, 0.0010
14:34:10, ACTIVE, 0.4223, 0.6703, 0.0007
14:34:10, ACTIVE, 0.4266, 0.6639, 0.0012
14:34:10, ACTIVE, 0.4310, 0.6575, 0.0022
14:34:11, ACTIVE, 0.4353, 0.6513, 0.0012
14:34:11, ACTIVE, 0.4393, 0.6452, 0.0033
14:34:11, ACTIVE, 0.4430, 0.6393, 0.0030
14:34:11, ACTIVE, 0.4466, 0.6335, 0.0011
14:34:11, ACTIVE, 0.4499, 0.6276, 0.0028
14:34:11, ACTIVE, 0.4532, 0.6218, 0.0022
14:34:11, ACTIVE, 0.4562, 0.6163, 0.0011
14:34:11, ACTIVE, 0.4588, 0.6111, 0.0015
14:34:11, ACTIVE, 0.4613, 0.6062, 0.0030
14:34:11, ACTIVE, 0.4636, 0.6018, 0.0013
14:34:11, ACTIVE, 0.4658, 0.5977, 0.0012
14:34:11, ACTIVE, 0.4677, 0.5941, 0.0020
14:34:11, ACTIVE, 0.4692, 0.5916, 0.0017
14:34:11, ACTIVE, 0.4706, 0.5894, 0.0012
14:34:11, ACTIVE, 0.4717, 0.5877, 0.0017
14:34:11, ACTIVE, 0.4726, 0.5866, 0.0025
14:34:11, ACTIVE, 0.4730, 0.5863, 0.0027
14:34:11, ACTIVE, 0.4730, 0.5863, 0.0020
14:34:11, ACTIVE, 0.4730, 0.5863, 0.0019
14:34:11, ACTIVE, 0.4730, 0.5863, 0.0028
14:34:11, ACTIVE, 0.4730, 0.5863, 0.0026
14:34:11, ACTIVE, 0.4731, 0.5865, 0.0018
14:34:11, ACTIVE, 0.4735, 0.5873, 0.0031
14:34:11, ACTIVE, 0.4739, 0.5887, 0.0012
14:34:11, ACTIVE, 0.4744, 0.5902, 0.0032
14:34:11, ACTIVE, 0.4747, 0.5920, 0.0021
14:34:11, ACTIVE, 0.4748, 0.5940, 0.0020
14:34:11, ACTIVE, 0.4749, 0.5960, 0.0018
14:34:11, ACTIVE, 0.4749, 0.5980, 0.0017
14:34:11, ACTIVE, 0.4746, 0.6001, 0.0029
14:34:11, ACTIVE, 0.4740, 0.6024, 0.0026
14:34:12, ACTIVE, 0.4734, 0.6044, 0.0023
14:34:12, ACTIVE, 0.4727, 0.6062, 0.0022
14:34:12, ACTIVE, 0.4722, 0.6075, 0.0031
14:34:12, ACTIVE, 0.4718, 0.6083, 0.0040
14:34:12, ACTIVE, 0.4717, 0.6084, 0.0029
14:34:12, ACTIVE, 0.4717, 0.6084, 0.0037
14:34:12, ACTIVE, 0.4717, 0.6084, 0.0029
14:34:12, ACTIVE, 0.4717, 0.6084, 0.0035
14:34:12, ACTIVE, 0.4717, 0.6084, 0.0038
14:34:12, ACTIVE, 0.4714, 0.6083, 0.0030
14:34:12, ACTIVE, 0.4704, 0.6076, 0.0020
14:34:12, ACTIVE, 0.4691, 0.6065, 0.0024
14:34:12, ACTIVE, 0.4670, 0.6049, 0.0031
14:34:12, ACTIVE, 0.4644, 0.6031, 0.0023
14:34:12, ACTIVE, 0.4612, 0.6006, 0.0028
14:34:12, ACTIVE, 0.4576, 0.5980, 0.0031
14:34:12, ACTIVE, 0.4537, 0.5952, 0.0022
14:34:12, ACTIVE, 0.4492, 0.5919, 0.0026
14:34:12, ACTIVE, 0.4445, 0.5882, 0.0017
14:34:12, ACTIVE, 0.4396, 0.5843, 0.0023
14:34:12, ACTIVE, 0.4345, 0.5801, 0.0029
14:34:12, ACTIVE, 0.4290, 0.5759, 0.0029
14:34:12, ACTIVE, 0.4232, 0.5715, 0.0028
14:34:12, ACTIVE, 0.4171, 0.5669, 0.0024
14:34:12, ACTIVE, 0.4108, 0.5621, 0.0022
14:34:12, ACTIVE, 0.4044, 0.5574, 0.0026
14:34:12, ACTIVE, 0.3979, 0.5525, 0.0032
14:34:12, ACTIVE, 0.3913, 0.5476, 0.0029
14:34:12, ACTIVE, 0.3847, 0.5424, 0.0029
14:34:13, ACTIVE, 0.3781, 0.5372, 0.0028
14:34:13, ACTIVE, 0.3715, 0.5321, 0.0028
14:34:13, ACTIVE, 0.3649, 0.5270, 0.0032
14:34:13, ACTIVE, 0.3584, 0.5219, 0.0032
14:34:13, ACTIVE, 0.3518, 0.5167, 0.0030
14:34:13, ACTIVE, 0.3453, 0.5114, 0.0030
14:34:13, ACTIVE, 0.3388, 0.5063, 0.0032
14:34:13, ACTIVE, 0.3323, 0.5012, 0.0028
14:34:13, ACTIVE, 0.3259, 0.4962, 0.0034
14:34:13, ACTIVE, 0.3196, 0.4911, 0.0026
14:34:13, ACTIVE, 0.3133, 0.4862, 0.0030
14:34:13, ACTIVE, 0.3073, 0.4814, 0.0031
14:34:13, ACTIVE, 0.3016, 0.4766, 0.0027
14:34:13, ACTIVE, 0.2961, 0.4720, 0.0030
14:34:13, ACTIVE, 0.2906, 0.4676, 0.0030
14:34:13, ACTIVE, 0.2854, 0.4631, 0.0029
14:34:13, ACTIVE, 0.2803, 0.4586, 0.0027
14:34:13, ACTIVE, 0.2756, 0.4543, 0.0032
14:34:13, ACTIVE, 0.2713, 0.4503, 0.0031
14:34:13, ACTIVE, 0.2676, 0.4467, 0.0029
14:34:13, ACTIVE, 0.2644, 0.4434, 0.0023
14:34:13, ACTIVE, 0.2617, 0.4405, 0.0022
14:34:13, ACTIVE, 0.2596, 0.4378, 0.0012
14:34:13, ACTIVE, 0.2587, 0.4360, 0.0015
14:34:13, ACTIVE, 0.2580, 0.4344, 0.0003
14:34:13, ACTIVE, 0.2576, 0.4329, 0.0017
14:34:13, ACTIVE, 0.2573, 0.4315, 0.0017
14:34:13, ACTIVE, 0.2572, 0.4303, 0.0014
14:34:13, ACTIVE, 0.2572, 0.4291, 0.0013
14:34:13, ACTIVE, 0.2573, 0.4282, 0.0023
14:34:13, ACTIVE, 0.2573, 0.4274, 0.0015
14:34:14, ACTIVE, 0.2574, 0.4270, 0.0015
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0015
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0014
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0012
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0017
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0021
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0023
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0009
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0009
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0019
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0020
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0009
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0019
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0020
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0031
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0014
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0035
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0028
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0021
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0020
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0029
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0029
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0017
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0017
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0015
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0016
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0004
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0019
14:34:14, ACTIVE, 0.2575, 0.4267, 0.0004
14:34:15, ACTIVE, 0.2599, 0.4263, 0.0009
14:34:15, ACTIVE, 0.2636, 0.4255, 0.0012
14:34:15, ACTIVE, 0.2684, 0.4244, 0.0017
14:34:15, ACTIVE, 0.2747, 0.4230, 0.0004
